Date,Porcentaje,WUA,Area,Vulnerabilidad - Fenomeno nina,Vulnerabilidad - Fenomeno nino,Individuos totales,Individuos maduros,Individuos reproductibles,Huevos esperados,Pre-reclutas,Peso por individuo
2062-09-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,2.4701270478314266
2062-10-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,3.3382353843473993
2062-11-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,11.107130033583083
2062-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,3.0473340391719965
2063-01-01,0.05,16092.493548347811,25384.898371485004,0.216,1.0,64369.974193391245,16092.493548347811,804.6246774173906,15786736170.929203,78933.68085464601,3.1143960944435305
2063-02-01,0.05,15855.828971048715,25083.372023589,1.0,1.0,63423.31588419486,15855.828971048715,792.7914485524358,15554568220.59879,77772.84110299395,7.675715302112691
2063-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,10.450153550094178
2063-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,3.1005789715808967
2063-05-01,0.3,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,6904.585519064822,22577994647.34197,677339.839420259,3.289382550763568
2063-06-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,3.607170870323994
2063-07-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,14.362380544623047
2063-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,14.125620916155537
2063-09-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,9.050177276447592
2063-10-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,10.670284124304636
2063-11-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,6.162150419060273
2063-12-01,0.05,16092.493548347811,25384.898371485004,0.216,1.0,64369.974193391245,16092.493548347811,804.6246774173906,15786736170.929203,78933.68085464601,3.3316075420533617
2064-01-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,11.620528575653093
2064-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,9.43140557135081
2064-03-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,16.553921887957667
2064-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,12.802281112287607
2064-05-01,0.3,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,6904.585519064822,22577994647.34197,677339.839420259,3.222861370435756
2064-06-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,22.446042639695342
2064-07-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,5.816473072981141
2064-08-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,11.849100215608395
2064-09-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,0.9990985430402848
2064-10-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,2.4769887445688497
2064-11-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,5.280629479683172
2064-12-01,0.05,16424.59664958067,26030.267722504,0.216,1.0,65698.38659832269,16424.59664958067,821.2298324790336,16112529313.238638,80562.6465661932,12.666208999086066
2065-01-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,9.488434918876314
2065-02-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,2.615963596803794
2065-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,7.835063900636817
2065-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,6.430104032799848
2065-05-01,0.3,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,6035.863137510332,19737272459.658787,592118.1737897636,3.741145855720214
2065-06-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,4.0752741049484325
2065-07-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,5.480076750865144
2065-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,8.613309046600119
2065-09-01,0.05,17341.944512703678,26880.917642639004,0.216,1.0,69367.77805081471,17341.944512703678,867.0972256351839,17012447566.962309,85062.23783481155,5.630224412440766
2065-10-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,4.748826131524602
2065-11-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,11.573934089799934
2065-12-01,0.05,15855.828971048715,25083.372023589,1.0,1.0,63423.31588419486,15855.828971048715,792.7914485524358,15554568220.59879,77772.84110299395,17.20331569642324
2066-01-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,2.4477605252542993
2066-02-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,9.433098267038957
2066-03-01,0.05,16025.966095349888,25556.819196126,1.0,1.0,64103.86438139955,16025.966095349888,801.2983047674944,15721472739.53824,78607.36369769121,1.6870445744955038
2066-04-01,0.3,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,4859.796302164925,15891533908.079304,476746.01724237914,16.07605124154785
2066-05-01,0.3,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,5397.012458090629,17648230737.956356,529446.9221386907,3.1089200353121282
2066-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,8.888826730999657
2066-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,7.608518115166959
2066-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,0.6407126267331344
2066-09-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,6.34371045854089
2066-10-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,9.163633529913815
2066-11-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,6.874412230154815
2066-12-01,0.05,16092.493548347811,25384.898371485004,0.216,1.0,64369.974193391245,16092.493548347811,804.6246774173906,15786736170.929203,78933.68085464601,11.314286721260267
2067-01-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,13.02331524531218
2067-02-01,0.05,15019.333860416673,24257.053453919994,1.0,1.0,60077.33544166669,15019.333860416673,750.9666930208336,14733966517.068756,73669.83258534379,9.864646719262295
2067-03-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,8.937951117670226
2067-04-01,0.3,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,4859.796302164925,15891533908.079304,476746.01724237914,0.2613396419918299
2067-05-01,0.3,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,5397.012458090629,17648230737.956356,529446.9221386907,20.449718277761804
2067-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,7.830089817003685
2067-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,10.821232465918296
2067-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,11.486761210805565
2067-09-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,4.894438748078946
2067-10-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,2.64807975144368
2067-11-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,7.978997340266071
2067-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,5.587410634357511
2068-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,0.7502840052485569
2068-02-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,14.750014257510419
2068-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,4.15179786543481
2068-04-01,0.3,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,5397.012458090629,17648230737.956356,529446.9221386907,4.696163031877586
2068-05-01,0.3,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,6904.585519064822,22577994647.34197,677339.839420259,4.492937283370638
2068-06-01,0.05,23015.285063549407,35836.900702644,0.216,1.0,92061.14025419763,23015.285063549407,1150.7642531774704,22577994647.34197,112889.97323670985,6.628866436265908
2068-07-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,12.542786101462681
2068-08-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,10.091552833416504
2068-09-01,0.05,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,987.1460514267225,19367805528.992294,96839.02764496148,0.35961775437254406
2068-10-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,4.578315760419684
2068-11-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,0.8684578381156931
2068-12-01,0.05,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,861.7190909464658,16906928564.36966,84534.6428218483,7.9304991390663435
2069-01-01,0.05,15631.75989034555,24850.010023474,1.0,1.0,62527.0395613822,15631.75989034555,781.5879945172775,15334756452.428984,76673.78226214493,11.06031928918038
2069-02-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,10.931578778787092
2069-03-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,2.3987229845417586
2069-04-01,0.3,17234.381818929316,26902.60329556201,0.216,1.0,68937.52727571726,17234.381818929316,5170.314545678794,16906928564.36966,507207.8569310898,5.273524310253087
2069-05-01,0.3,19742.92102853445,30511.997746059995,0.216,1.0,78971.6841141378,19742.92102853445,5922.876308560334,19367805528.992294,581034.1658697688,3.403069080819594
2069-06-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,13.69427856733322
2069-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,5.114716354271379
2069-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,8.186358529903877
2069-09-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,2.9359608891784728
2069-10-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,16.375252313753244
2069-11-01,0.05,20119.543791701108,30942.416425514013,0.216,1.0,80478.17516680443,20119.543791701108,1005.9771895850554,19737272459.658787,98686.36229829394,6.450162411491368
2069-12-01,0.05,16092.493548347811,25384.898371485004,0.216,1.0,64369.974193391245,16092.493548347811,804.6246774173906,15786736170.929203,78933.68085464601,3.5136420019149197
2070-01-01,0.05,15312.548739827276,24547.482478278,1.0,1.0,61250.194959309105,15312.548739827276,765.6274369913639,15021610313.770557,75108.0515688528,6.9448812912294855
2070-02-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,7.264454024960908
2070-03-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,1.7067581697552603
2070-04-01,0.3,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,5013.077444466656,16392763243.405966,491782.89730217896,17.845674714915315
2070-05-01,0.3,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,5397.012458090629,17648230737.956356,529446.9221386907,9.11316685132537
2070-06-01,0.05,17990.041526968762,28071.936991415,0.216,1.0,71960.16610787505,17990.041526968762,899.5020763484381,17648230737.956356,88241.15368978179,25.9901614001405
2070-07-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,2.2364968812650563
2070-08-01,0.05,16710.258148222187,26045.007205906004,0.216,1.0,66841.03259288875,16710.258148222187,835.5129074111094,16392763243.405966,81963.81621702983,8.217398532801663
2070-09-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,9.314693245638464
2070-10-01,0.05,16199.321007216417,25537.94970143,0.216,1.0,64797.284028865666,16199.321007216417,809.9660503608209,15891533908.079304,79457.66954039654,13.811211727613653
2070-11-01,0.05,19207.857956883792,29724.880684374995,0.216,1.0,76831.43182753517,19207.857956883792,960.3928978441896,18842908655.703,94214.54327851502,3.778506451253425
2070-12-01,0.05,16092.493548347811,25384.898371485004,0.216,1.0,64369.974193391245,16092.493548347811,804.6246774173906,15786736170.929203,78933.68085464601,1.8425454135399848
